listener,sentence,snr,talker,filename
18,41-02,-1.0,NWM086,NWM086_41-02_-1.0.wav
18,56-08,+0.0,NWM086,NWM086_56-08_+0.0.wav
18,04-02,+1.0,NWF142,NWF142_04-02_+1.0.wav
18,42-09,+2.0,NWF004,NWF004_42-09_+2.0.wav
18,40-09,-3.0,NWM084,NWM084_40-09_-3.0.wav
18,25-04,-3.0,NWF142,NWF142_25-04_-3.0.wav
18,66-05,-2.0,NWM077,NWM077_66-05_-2.0.wav
18,45-01,-2.0,NWF009,NWF009_45-01_-2.0.wav
18,34-10,+1.0,NWM005,NWM005_34-10_+1.0.wav
18,56-09,+1.0,NWF002,NWF002_56-09_+1.0.wav
18,67-09,+2.0,NWM081,NWM081_67-09_+2.0.wav
18,37-09,+1.0,NWF137,NWF137_37-09_+1.0.wav
18,46-02,-3.0,NWM005,NWM005_46-02_-3.0.wav
18,57-02,-3.0,NWF004,NWF004_57-02_-3.0.wav
18,24-07,-1.0,NWF136,NWF136_24-07_-1.0.wav
18,17-03,-1.0,NWM055,NWM055_17-03_-1.0.wav
18,59-04,+2.0,NWM004,NWM004_59-04_+2.0.wav
18,26-09,-2.0,NWF143,NWF143_26-09_-2.0.wav
18,71-08,+0.0,NWF009,NWF009_71-08_+0.0.wav
18,23-09,-3.0,NWF133,NWF133_23-09_-3.0.wav
18,19-10,-2.0,NWF002,NWF002_19-10_-2.0.wav
18,67-10,-3.0,NWM082,NWM082_67-10_-3.0.wav
18,16-02,-2.0,NWF144,NWF144_16-02_-2.0.wav
19,19-02,+0.0,NWM078,NWM078_19-02_+0.0.wav
19,12-10,-1.0,NWF008,NWF008_12-10_-1.0.wav
19,52-10,+2.0,NWF139,NWF139_52-10_+2.0.wav
19,48-03,+0.0,NWM002,NWM002_48-03_+0.0.wav
19,27-07,-1.0,NWF137,NWF137_27-07_-1.0.wav
19,11-05,+2.0,NWF002,NWF002_11-05_+2.0.wav
19,13-07,+2.0,NWM001,NWM001_13-07_+2.0.wav
19,23-07,+0.0,NWF008,NWF008_23-07_+0.0.wav
19,07-10,+2.0,NWM081,NWM081_07-10_+2.0.wav
19,71-06,-2.0,NWM084,NWM084_71-06_-2.0.wav
19,28-08,+2.0,NWF142,NWF142_28-08_+2.0.wav
19,56-09,+0.0,NWM081,NWM081_56-09_+0.0.wav
19,12-03,-2.0,NWF004,NWF004_12-03_-2.0.wav
19,56-07,+1.0,NWF139,NWF139_56-07_+1.0.wav
19,40-09,+2.0,NWM078,NWM078_40-09_+2.0.wav
19,47-04,-2.0,NWF009,NWF009_47-04_-2.0.wav
19,57-02,+2.0,NWM083,NWM083_57-02_+2.0.wav
19,50-01,-3.0,NWM007,NWM007_50-01_-3.0.wav
19,16-02,-3.0,NWF136,NWF136_16-02_-3.0.wav
19,70-04,+0.0,NWM080,NWM080_70-04_+0.0.wav
19,18-06,-1.0,NWM077,NWM077_18-06_-1.0.wav
19,04-04,+1.0,NWF135,NWF135_04-04_+1.0.wav
19,49-08,+2.0,NWM005,NWM005_49-08_+2.0.wav
19,34-08,-1.0,NWF003,NWF003_34-08_-1.0.wav
19,36-10,-3.0,NWF009,NWF009_36-10_-3.0.wav
19,33-01,-2.0,NWM081,NWM081_33-01_-2.0.wav
19,46-05,-3.0,NWF008,NWF008_46-05_-3.0.wav
19,22-07,-2.0,NWF003,NWF003_22-07_-2.0.wav
19,07-09,+1.0,NWM080,NWM080_07-09_+1.0.wav
19,49-05,+1.0,NWM004,NWM004_49-05_+1.0.wav
19,24-09,-1.0,NWM004,NWM004_24-09_-1.0.wav
19,33-08,+0.0,NWM083,NWM083_33-08_+0.0.wav
19,59-04,+1.0,NWF003,NWF003_59-04_+1.0.wav
19,11-07,-3.0,NWF003,NWF003_11-07_-3.0.wav
19,06-05,-3.0,NWM055,NWM055_06-05_-3.0.wav
19,03-10,-1.0,NWM007,NWM007_03-10_-1.0.wav
19,53-09,-1.0,NWF143,NWF143_53-09_-1.0.wav
19,64-05,-2.0,NWM007,NWM007_64-05_-2.0.wav
19,13-03,+1.0,NWM001,NWM001_13-03_+1.0.wav
19,04-05,+2.0,NWF136,NWF136_04-05_+2.0.wav
19,57-09,-2.0,NWM085,NWM085_57-09_-2.0.wav
19,70-02,-1.0,NWM079,NWM079_70-02_-1.0.wav
19,02-01,-3.0,NWM004,NWM004_02-01_-3.0.wav
19,58-08,+0.0,NWF002,NWF002_58-08_+0.0.wav
19,45-10,+1.0,NWF004,NWF004_45-10_+1.0.wav
19,32-09,-3.0,NWM080,NWM080_32-09_-3.0.wav
19,39-01,-3.0,NWF142,NWF142_39-01_-3.0.wav
19,56-02,-2.0,NWM079,NWM079_56-02_-2.0.wav
19,60-07,-2.0,NWF008,NWF008_60-07_-2.0.wav
19,72-05,+0.0,NWM086,NWM086_72-05_+0.0.wav
19,06-04,+2.0,NWF144,NWF144_06-04_+2.0.wav
19,18-01,+1.0,NWF142,NWF142_18-01_+1.0.wav
19,55-01,+0.0,NWF144,NWF144_55-01_+0.0.wav
19,22-04,+2.0,NWM086,NWM086_22-04_+2.0.wav
19,40-10,-3.0,NWM079,NWM079_40-10_-3.0.wav
19,67-10,+2.0,NWM055,NWM055_67-10_+2.0.wav
19,67-09,+1.0,NWF144,NWF144_67-09_+1.0.wav
19,51-04,-1.0,NWF135,NWF135_51-04_-1.0.wav
19,62-06,+2.0,NWM004,NWM004_62-06_+2.0.wav
19,27-09,+0.0,NWF139,NWF139_27-09_+0.0.wav
19,61-09,+1.0,NWM002,NWM002_61-09_+1.0.wav
19,67-05,-1.0,NWF142,NWF142_67-05_-1.0.wav
19,37-05,-1.0,NWM002,NWM002_37-05_-1.0.wav
19,51-06,+0.0,NWF136,NWF136_51-06_+0.0.wav
19,26-09,-3.0,NWF135,NWF135_26-09_-3.0.wav
19,68-08,-2.0,NWM078,NWM078_68-08_-2.0.wav
19,15-06,-1.0,NWM005,NWM005_15-06_-1.0.wav
19,24-02,-3.0,NWM001,NWM001_24-02_-3.0.wav
19,16-10,+2.0,NWM007,NWM007_16-10_+2.0.wav
19,22-02,+0.0,NWM084,NWM084_22-02_+0.0.wav
19,36-08,+2.0,NWF008,NWF008_36-08_+2.0.wav
19,71-05,-3.0,NWM083,NWM083_71-05_-3.0.wav
19,71-08,-1.0,NWM085,NWM085_71-08_-1.0.wav
19,57-06,-3.0,NWM084,NWM084_57-06_-3.0.wav
19,41-02,-2.0,NWM080,NWM080_41-02_-2.0.wav
19,34-10,+0.0,NWF004,NWF004_34-10_+0.0.wav
19,39-04,-2.0,NWF143,NWF143_39-04_-2.0.wav
19,53-01,-3.0,NWF140,NWF140_53-01_-3.0.wav
19,25-01,+0.0,NWM005,NWM005_25-01_+0.0.wav
19,70-06,+1.0,NWM081,NWM081_70-06_+1.0.wav
19,36-01,+1.0,NWF008,NWF008_36-01_+1.0.wav
19,31-10,+2.0,NWM079,NWM079_31-10_+2.0.wav
19,37-01,-2.0,NWM001,NWM001_37-01_-2.0.wav
19,06-09,-2.0,NWM077,NWM077_06-09_-2.0.wav
19,33-05,-1.0,NWM082,NWM082_33-05_-1.0.wav
19,42-09,+1.0,NWM083,NWM083_42-09_+1.0.wav
19,10-09,+0.0,NWM085,NWM085_10-09_+0.0.wav
19,02-06,-2.0,NWM005,NWM005_02-06_-2.0.wav
19,45-05,-1.0,NWF002,NWF002_45-05_-1.0.wav
19,07-08,+0.0,NWM079,NWM079_07-08_+0.0.wav
19,16-01,+2.0,NWF135,NWF135_16-01_+2.0.wav
19,34-06,-2.0,NWF002,NWF002_34-06_-2.0.wav
19,23-01,-1.0,NWF004,NWF004_23-01_-1.0.wav
19,34-02,+2.0,NWM085,NWM085_34-02_+2.0.wav
19,30-06,-1.0,NWM055,NWM055_30-06_-1.0.wav
19,06-01,+1.0,NWF143,NWF143_06-01_+1.0.wav
19,64-06,-1.0,NWF133,NWF133_64-06_-1.0.wav
19,17-05,-1.0,NWF139,NWF139_17-05_-1.0.wav
19,14-06,-2.0,NWM004,NWM004_14-06_-2.0.wav
19,15-09,+1.0,NWF133,NWF133_15-09_+1.0.wav
19,24-07,-2.0,NWM002,NWM002_24-07_-2.0.wav
19,46-02,+2.0,NWF004,NWF004_46-02_+2.0.wav
19,53-03,-2.0,NWF142,NWF142_53-03_-2.0.wav
19,31-03,+0.0,NWM077,NWM077_31-03_+0.0.wav
19,04-08,-3.0,NWF137,NWF137_04-08_-3.0.wav
19,08-02,+1.0,NWM005,NWM005_08-02_+1.0.wav
19,39-10,-1.0,NWF144,NWF144_39-10_-1.0.wav
19,48-01,-1.0,NWM001,NWM001_48-01_-1.0.wav
19,06-10,-1.0,NWM078,NWM078_06-10_-1.0.wav
19,65-09,+1.0,NWF136,NWF136_65-09_+1.0.wav
19,27-06,-2.0,NWF136,NWF136_27-06_-2.0.wav
19,55-07,-3.0,NWM078,NWM078_55-07_-3.0.wav
19,22-03,+1.0,NWM085,NWM085_22-03_+1.0.wav
19,34-05,-3.0,NWM086,NWM086_34-05_-3.0.wav
19,18-05,-2.0,NWM055,NWM055_18-05_-2.0.wav
19,08-04,-3.0,NWM082,NWM082_08-04_-3.0.wav
19,30-02,-3.0,NWF143,NWF143_30-02_-3.0.wav
19,31-04,+1.0,NWM078,NWM078_31-04_+1.0.wav
19,63-05,-3.0,NWM005,NWM005_63-05_-3.0.wav
19,68-02,-3.0,NWM077,NWM077_68-02_-3.0.wav
19,05-07,+0.0,NWF142,NWF142_05-07_+0.0.wav
19,55-02,+1.0,NWM055,NWM055_55-02_+1.0.wav
19,50-06,-2.0,NWF133,NWF133_50-06_-2.0.wav
19,15-07,+0.0,NWM007,NWM007_15-07_+0.0.wav
19,19-07,+2.0,NWM080,NWM080_19-07_+2.0.wav
19,55-04,+2.0,NWM077,NWM077_55-04_+2.0.wav
19,19-10,-3.0,NWM081,NWM081_19-10_-3.0.wav
19,25-02,+1.0,NWM007,NWM007_25-02_+1.0.wav
19,05-05,-1.0,NWF140,NWF140_05-05_-1.0.wav
19,52-07,+1.0,NWF137,NWF137_52-07_+1.0.wav
19,60-03,-3.0,NWF004,NWF004_60-03_-3.0.wav
19,47-01,+0.0,NWF137,NWF137_47-01_+0.0.wav
19,22-08,-3.0,NWF133,NWF133_22-08_-3.0.wav
19,70-09,+2.0,NWM082,NWM082_70-09_+2.0.wav
19,66-01,+2.0,NWF137,NWF137_66-01_+2.0.wav
19,59-05,+2.0,NWF003,NWF003_59-05_+2.0.wav
19,41-09,+0.0,NWM082,NWM082_41-09_+0.0.wav
19,72-06,+1.0,NWF002,NWF002_72-06_+1.0.wav
19,14-04,-3.0,NWM002,NWM002_14-04_-3.0.wav
19,25-04,+2.0,NWF133,NWF133_25-04_+2.0.wav
19,30-04,-2.0,NWF144,NWF144_30-04_-2.0.wav
19,67-01,-2.0,NWF140,NWF140_67-01_-2.0.wav
19,34-01,+1.0,NWM084,NWM084_34-01_+1.0.wav
19,67-06,+0.0,NWF143,NWF143_67-06_+0.0.wav
19,10-10,+1.0,NWM086,NWM086_10-10_+1.0.wav
19,01-07,+2.0,NWM002,NWM002_01-07_+2.0.wav
19,56-08,-1.0,NWM080,NWM080_56-08_-1.0.wav
19,66-05,-3.0,NWF139,NWF139_66-05_-3.0.wav
19,58-03,-1.0,NWM086,NWM086_58-03_-1.0.wav
19,65-03,+2.0,NWF140,NWF140_65-03_+2.0.wav
19,45-01,-3.0,NWM085,NWM085_45-01_-3.0.wav
19,56-10,+1.0,NWM082,NWM082_56-10_+1.0.wav
19,19-06,+1.0,NWM079,NWM079_19-06_+1.0.wav
19,28-01,+1.0,NWF140,NWF140_28-01_+1.0.wav
19,23-08,+1.0,NWF009,NWF009_23-08_+1.0.wav
19,22-06,-3.0,NWF002,NWF002_22-06_-3.0.wav
19,31-01,-2.0,NWF135,NWF135_31-01_-2.0.wav
19,17-03,-2.0,NWF137,NWF137_17-03_-2.0.wav
19,60-09,-1.0,NWF009,NWF009_60-09_-1.0.wav
19,41-08,-1.0,NWM081,NWM081_41-08_-1.0.wav
19,04-02,+0.0,NWF133,NWF133_04-02_+0.0.wav
19,20-04,-2.0,NWM082,NWM082_20-04_-2.0.wav
19,13-01,+0.0,NWF009,NWF009_13-01_+0.0.wav
19,65-08,+0.0,NWF135,NWF135_65-08_+0.0.wav
19,40-07,+1.0,NWM077,NWM077_40-07_+1.0.wav
19,37-09,+0.0,NWM004,NWM004_37-09_+0.0.wav
19,60-10,+0.0,NWM001,NWM001_60-10_+0.0.wav
19,18-04,-3.0,NWF144,NWF144_18-04_-3.0.wav
19,23-09,+2.0,NWF009,NWF009_23-09_+2.0.wav
19,10-06,-1.0,NWM084,NWM084_10-06_-1.0.wav
19,45-08,+0.0,NWF003,NWF003_45-08_+0.0.wav
19,05-02,-2.0,NWF139,NWF139_05-02_-2.0.wav
19,40-06,+0.0,NWM055,NWM055_40-06_+0.0.wav
19,08-07,-2.0,NWM083,NWM083_08-07_-2.0.wav
19,17-06,+0.0,NWF140,NWF140_17-06_+0.0.wav
19,45-02,-2.0,NWM086,NWM086_45-02_-2.0.wav
19,38-02,-1.0,NWF136,NWF136_38-02_-1.0.wav
19,22-01,-1.0,NWM083,NWM083_22-01_-1.0.wav
19,18-02,+2.0,NWF143,NWF143_18-02_+2.0.wav
19,44-10,+2.0,NWM084,NWM084_44-10_+2.0.wav
20,40-06,-1.0,NWF137,NWF137_40-06_-1.0.wav
20,68-08,-3.0,NWF140,NWF140_68-08_-3.0.wav
20,33-08,-1.0,NWM077,NWM077_33-08_-1.0.wav
20,67-01,-3.0,NWM007,NWM007_67-01_-3.0.wav
20,51-06,-1.0,NWM002,NWM002_51-06_-1.0.wav
20,04-02,-1.0,NWF009,NWF009_04-02_-1.0.wav
20,46-05,+2.0,NWM084,NWM084_46-05_+2.0.wav
20,11-05,+1.0,NWM081,NWM081_11-05_+1.0.wav
20,07-10,+1.0,NWF144,NWF144_07-10_+1.0.wav
20,48-03,-1.0,NWF002,NWF002_48-03_-1.0.wav
20,50-06,-3.0,NWF009,NWF009_50-06_-3.0.wav
20,67-10,+1.0,NWF137,NWF137_67-10_+1.0.wav
20,23-01,-2.0,NWM083,NWM083_23-01_-2.0.wav
20,36-10,+2.0,NWM085,NWM085_36-10_+2.0.wav
20,53-09,-2.0,NWF135,NWF135_53-09_-2.0.wav
20,28-08,+1.0,NWF133,NWF133_28-08_+1.0.wav
20,22-04,+1.0,NWM080,NWM080_22-04_+1.0.wav
20,45-10,+0.0,NWM083,NWM083_45-10_+0.0.wav
20,31-04,+0.0,NWF140,NWF140_31-04_+0.0.wav
20,72-06,+0.0,NWM081,NWM081_72-06_+0.0.wav
20,17-03,-3.0,NWM004,NWM004_17-03_-3.0.wav
20,12-10,-2.0,NWM084,NWM084_12-10_-2.0.wav
20,03-10,-2.0,NWF008,NWF008_03-10_-2.0.wav
20,55-01,-1.0,NWF136,NWF136_55-01_-1.0.wav
20,06-10,-2.0,NWF140,NWF140_06-10_-2.0.wav
20,61-09,+0.0,NWF002,NWF002_61-09_+0.0.wav
20,58-03,-2.0,NWM080,NWM080_58-03_-2.0.wav
20,65-03,+1.0,NWM007,NWM007_65-03_+1.0.wav
20,53-01,+2.0,NWM007,NWM007_53-01_+2.0.wav
20,18-02,+1.0,NWF135,NWF135_18-02_+1.0.wav
20,06-09,-3.0,NWF139,NWF139_06-09_-3.0.wav
20,64-06,-2.0,NWF009,NWF009_64-06_-2.0.wav
20,25-01,-1.0,NWF004,NWF004_25-01_-1.0.wav
20,72-05,-1.0,NWM080,NWM080_72-05_-1.0.wav
20,33-05,-2.0,NWM055,NWM055_33-05_-2.0.wav
20,45-05,-2.0,NWM081,NWM081_45-05_-2.0.wav
20,13-01,-1.0,NWM085,NWM085_13-01_-1.0.wav
20,02-01,+2.0,NWF003,NWF003_02-01_+2.0.wav
20,49-05,+0.0,NWF003,NWF003_49-05_+0.0.wav
20,11-07,+2.0,NWM082,NWM082_11-07_+2.0.wav
20,65-08,-1.0,NWM001,NWM001_65-08_-1.0.wav
20,57-09,-3.0,NWM079,NWM079_57-09_-3.0.wav
20,10-06,-2.0,NWM078,NWM078_10-06_-2.0.wav
20,60-03,+2.0,NWM083,NWM083_60-03_+2.0.wav
20,25-04,+1.0,NWF009,NWF009_25-04_+1.0.wav
20,18-04,+2.0,NWF136,NWF136_18-04_+2.0.wav
20,07-08,-1.0,NWF142,NWF142_07-08_-1.0.wav
20,31-10,+1.0,NWF142,NWF142_31-10_+1.0.wav
20,67-09,+0.0,NWF136,NWF136_67-09_+0.0.wav
20,34-06,-3.0,NWM081,NWM081_34-06_-3.0.wav
20,30-02,+2.0,NWF135,NWF135_30-02_+2.0.wav
20,22-02,-1.0,NWM078,NWM078_22-02_-1.0.wav
20,39-04,-3.0,NWF135,NWF135_39-04_-3.0.wav
20,70-09,+1.0,NWM055,NWM055_70-09_+1.0.wav
20,40-10,+2.0,NWF142,NWF142_40-10_+2.0.wav
20,07-09,+0.0,NWF143,NWF143_07-09_+0.0.wav
20,71-08,-2.0,NWM079,NWM079_71-08_-2.0.wav
20,20-04,-3.0,NWM055,NWM055_20-04_-3.0.wav
20,22-08,+2.0,NWF009,NWF009_22-08_+2.0.wav
20,17-05,-2.0,NWM005,NWM005_17-05_-2.0.wav
20,22-01,-2.0,NWM077,NWM077_22-01_-2.0.wav
20,57-06,+2.0,NWM078,NWM078_57-06_+2.0.wav
20,23-08,+0.0,NWM085,NWM085_23-08_+0.0.wav
20,18-01,+0.0,NWF133,NWF133_18-01_+0.0.wav
20,31-03,-1.0,NWF139,NWF139_31-03_-1.0.wav
20,10-10,+0.0,NWM080,NWM080_10-10_+0.0.wav
20,24-07,-3.0,NWF002,NWF002_24-07_-3.0.wav
20,30-06,-2.0,NWF137,NWF137_30-06_-2.0.wav
20,01-07,+1.0,NWF002,NWF002_01-07_+1.0.wav
20,02-06,-3.0,NWF004,NWF004_02-06_-3.0.wav
20,19-06,+0.0,NWF142,NWF142_19-06_+0.0.wav
20,60-10,-1.0,NWM086,NWM086_60-10_-1.0.wav
20,45-01,+2.0,NWM079,NWM079_45-01_+2.0.wav
20,41-08,-2.0,NWF144,NWF144_41-08_-2.0.wav
20,16-01,+1.0,NWM001,NWM001_16-01_+1.0.wav
20,44-10,+1.0,NWM078,NWM078_44-10_+1.0.wav
20,04-08,+2.0,NWM004,NWM004_04-08_+2.0.wav
20,56-09,-1.0,NWF144,NWF144_56-09_-1.0.wav
20,39-10,-2.0,NWF136,NWF136_39-10_-2.0.wav
20,23-07,-1.0,NWM084,NWM084_23-07_-1.0.wav
20,45-02,-3.0,NWM080,NWM080_45-02_-3.0.wav
20,53-03,-3.0,NWF133,NWF133_53-03_-3.0.wav
20,56-08,-2.0,NWF143,NWF143_56-08_-2.0.wav
20,24-02,+2.0,NWM086,NWM086_24-02_+2.0.wav
20,24-09,-2.0,NWF003,NWF003_24-09_-2.0.wav
20,16-10,+1.0,NWF008,NWF008_16-10_+1.0.wav
20,42-09,+0.0,NWM077,NWM077_42-09_+0.0.wav
20,64-05,-3.0,NWF008,NWF008_64-05_-3.0.wav
20,58-08,-1.0,NWM081,NWM081_58-08_-1.0.wav
20,13-03,+0.0,NWM086,NWM086_13-03_+0.0.wav
20,36-08,+1.0,NWM084,NWM084_36-08_+1.0.wav
20,14-06,-3.0,NWF003,NWF003_14-06_-3.0.wav
20,41-09,-1.0,NWM055,NWM055_41-09_-1.0.wav
20,36-01,+0.0,NWM084,NWM084_36-01_+0.0.wav
20,66-01,+1.0,NWM004,NWM004_66-01_+1.0.wav
20,59-05,+1.0,NWM082,NWM082_59-05_+1.0.wav
20,34-10,-1.0,NWM083,NWM083_34-10_-1.0.wav
20,27-07,-2.0,NWM004,NWM004_27-07_-2.0.wav
20,65-09,+0.0,NWM002,NWM002_65-09_+0.0.wav
20,10-09,-1.0,NWM079,NWM079_10-09_-1.0.wav
20,49-08,+1.0,NWF004,NWF004_49-08_+1.0.wav
20,05-05,-2.0,NWM007,NWM007_05-05_-2.0.wav
20,22-06,+2.0,NWM081,NWM081_22-06_+2.0.wav
20,50-01,+2.0,NWF008,NWF008_50-01_+2.0.wav
20,27-09,-1.0,NWM005,NWM005_27-09_-1.0.wav
20,06-01,+0.0,NWF135,NWF135_06-01_+0.0.wav
20,37-09,-1.0,NWF003,NWF003_37-09_-1.0.wav
20,51-04,-2.0,NWM001,NWM001_51-04_-2.0.wav
20,46-02,+1.0,NWM083,NWM083_46-02_+1.0.wav
20,47-04,-3.0,NWM085,NWM085_47-04_-3.0.wav
20,28-01,+0.0,NWM007,NWM007_28-01_+0.0.wav
20,05-02,-3.0,NWM005,NWM005_05-02_-3.0.wav
20,56-07,+0.0,NWM005,NWM005_56-07_+0.0.wav
20,34-05,+2.0,NWM080,NWM080_34-05_+2.0.wav
20,23-09,+1.0,NWM085,NWM085_23-09_+1.0.wav
20,08-02,+0.0,NWF004,NWF004_08-02_+0.0.wav
20,14-04,+2.0,NWF002,NWF002_14-04_+2.0.wav
20,48-01,-2.0,NWM086,NWM086_48-01_-2.0.wav
20,13-07,+1.0,NWM086,NWM086_13-07_+1.0.wav
20,66-05,+2.0,NWM005,NWM005_66-05_+2.0.wav
20,60-07,-3.0,NWM084,NWM084_60-07_-3.0.wav
20,16-02,+2.0,NWM002,NWM002_16-02_+2.0.wav
20,18-06,-2.0,NWF139,NWF139_18-06_-2.0.wav
20,15-06,-2.0,NWF004,NWF004_15-06_-2.0.wav
20,25-02,+0.0,NWF008,NWF008_25-02_+0.0.wav
20,22-07,-3.0,NWM082,NWM082_22-07_-3.0.wav
20,55-07,+2.0,NWF140,NWF140_55-07_+2.0.wav
20,17-06,-1.0,NWM007,NWM007_17-06_-1.0.wav
20,56-02,-3.0,NWF142,NWF142_56-02_-3.0.wav
20,60-09,-2.0,NWM085,NWM085_60-09_-2.0.wav
20,70-02,-2.0,NWF142,NWF142_70-02_-2.0.wav
20,19-07,+1.0,NWF143,NWF143_19-07_+1.0.wav
20,63-05,+2.0,NWF004,NWF004_63-05_+2.0.wav
20,19-10,+2.0,NWF144,NWF144_19-10_+2.0.wav
20,62-06,+1.0,NWF003,NWF003_62-06_+1.0.wav
20,59-04,+0.0,NWM082,NWM082_59-04_+0.0.wav
20,55-04,+1.0,NWF139,NWF139_55-04_+1.0.wav
20,67-05,-2.0,NWF133,NWF133_67-05_-2.0.wav
20,06-05,+2.0,NWF137,NWF137_06-05_+2.0.wav
20,04-04,+0.0,NWM001,NWM001_04-04_+0.0.wav
20,55-02,+0.0,NWF137,NWF137_55-02_+0.0.wav
20,08-07,-3.0,NWM077,NWM077_08-07_-3.0.wav
20,19-02,-1.0,NWF140,NWF140_19-02_-1.0.wav
20,71-06,-3.0,NWM078,NWM078_71-06_-3.0.wav
20,12-03,-3.0,NWM083,NWM083_12-03_-3.0.wav
20,22-03,+0.0,NWM079,NWM079_22-03_+0.0.wav
20,34-08,-2.0,NWM082,NWM082_34-08_-2.0.wav
20,70-06,+0.0,NWF144,NWF144_70-06_+0.0.wav
20,18-05,-3.0,NWF137,NWF137_18-05_-3.0.wav
20,38-02,-2.0,NWM002,NWM002_38-02_-2.0.wav
20,15-07,-1.0,NWF008,NWF008_15-07_-1.0.wav
20,67-06,-1.0,NWF135,NWF135_67-06_-1.0.wav
20,34-01,+0.0,NWM078,NWM078_34-01_+0.0.wav
20,31-01,-3.0,NWM001,NWM001_31-01_-3.0.wav
20,57-02,+1.0,NWM077,NWM077_57-02_+1.0.wav
20,26-09,+2.0,NWM001,NWM001_26-09_+2.0.wav
20,33-01,-3.0,NWF144,NWF144_33-01_-3.0.wav
20,52-07,+0.0,NWM004,NWM004_52-07_+0.0.wav
20,41-02,-3.0,NWF143,NWF143_41-02_-3.0.wav
20,37-01,-3.0,NWM086,NWM086_37-01_-3.0.wav
20,56-10,+0.0,NWM055,NWM055_56-10_+0.0.wav
20,15-09,+0.0,NWF009,NWF009_15-09_+0.0.wav
20,37-05,-2.0,NWF002,NWF002_37-05_-2.0.wav
20,40-09,+1.0,NWF140,NWF140_40-09_+1.0.wav
20,08-04,+2.0,NWM055,NWM055_08-04_+2.0.wav
20,68-02,+2.0,NWF139,NWF139_68-02_+2.0.wav
20,47-01,-1.0,NWM004,NWM004_47-01_-1.0.wav
20,05-07,-1.0,NWF133,NWF133_05-07_-1.0.wav
20,04-05,+1.0,NWM002,NWM002_04-05_+1.0.wav
20,32-09,+2.0,NWF143,NWF143_32-09_+2.0.wav
20,39-01,+2.0,NWF133,NWF133_39-01_+2.0.wav
20,27-06,-3.0,NWM002,NWM002_27-06_-3.0.wav
20,45-08,-1.0,NWM082,NWM082_45-08_-1.0.wav
20,40-07,+0.0,NWF139,NWF139_40-07_+0.0.wav
20,70-04,-1.0,NWF143,NWF143_70-04_-1.0.wav
20,52-10,+1.0,NWM005,NWM005_52-10_+1.0.wav
20,34-02,+1.0,NWM079,NWM079_34-02_+1.0.wav
20,06-04,+1.0,NWF136,NWF136_06-04_+1.0.wav
20,30-04,-3.0,NWF136,NWF136_30-04_-3.0.wav
20,71-05,+2.0,NWM077,NWM077_71-05_+2.0.wav
21,62-06,+0.0,NWM082,NWM082_62-06_+0.0.wav
21,49-08,+0.0,NWM083,NWM083_49-08_+0.0.wav
21,06-09,+2.0,NWM005,NWM005_06-09_+2.0.wav
21,16-01,+0.0,NWM086,NWM086_16-01_+0.0.wav
21,13-01,-2.0,NWM079,NWM079_13-01_-2.0.wav
21,31-04,-1.0,NWM007,NWM007_31-04_-1.0.wav
21,65-09,-1.0,NWF002,NWF002_65-09_-1.0.wav
21,42-09,-1.0,NWF139,NWF139_42-09_-1.0.wav
21,25-02,-1.0,NWM084,NWM084_25-02_-1.0.wav
21,60-03,+1.0,NWM077,NWM077_60-03_+1.0.wav
21,19-10,+1.0,NWF136,NWF136_19-10_+1.0.wav
21,40-07,-1.0,NWM005,NWM005_40-07_-1.0.wav
21,38-02,-3.0,NWF002,NWF002_38-02_-3.0.wav
21,39-04,+2.0,NWM001,NWM001_39-04_+2.0.wav
21,04-04,-1.0,NWM086,NWM086_04-04_-1.0.wav
21,25-04,+0.0,NWM085,NWM085_25-04_+0.0.wav
21,70-06,-1.0,NWF136,NWF136_70-06_-1.0.wav
21,18-04,+1.0,NWM002,NWM002_18-04_+1.0.wav
21,03-10,-3.0,NWM084,NWM084_03-10_-3.0.wav
21,06-05,+1.0,NWM004,NWM004_06-05_+1.0.wav
21,18-01,-1.0,NWF009,NWF009_18-01_-1.0.wav
21,71-05,+1.0,NWF139,NWF139_71-05_+1.0.wav
21,47-01,-2.0,NWF003,NWF003_47-01_-2.0.wav
21,28-08,+0.0,NWF009,NWF009_28-08_+0.0.wav
21,15-07,-2.0,NWM084,NWM084_15-07_-2.0.wav
21,72-06,-1.0,NWF144,NWF144_72-06_-1.0.wav
21,04-02,-2.0,NWM085,NWM085_04-02_-2.0.wav
21,20-04,+2.0,NWF137,NWF137_20-04_+2.0.wav
21,64-06,-3.0,NWM085,NWM085_64-06_-3.0.wav
21,56-07,-1.0,NWF004,NWF004_56-07_-1.0.wav
21,24-07,+2.0,NWM081,NWM081_24-07_+2.0.wav
21,11-05,+0.0,NWF144,NWF144_11-05_+0.0.wav
21,31-03,-2.0,NWM005,NWM005_31-03_-2.0.wav
21,58-08,-2.0,NWF144,NWF144_58-08_-2.0.wav
21,51-06,-2.0,NWF002,NWF002_51-06_-2.0.wav
21,34-05,+1.0,NWF143,NWF143_34-05_+1.0.wav
21,12-03,+2.0,NWM077,NWM077_12-03_+2.0.wav
21,04-05,+0.0,NWF002,NWF002_04-05_+0.0.wav
21,08-02,-1.0,NWM083,NWM083_08-02_-1.0.wav
21,46-02,+0.0,NWM077,NWM077_46-02_+0.0.wav
